Date,Team 1,Score,Team 2,Tournament,City
Sat Oct 7 2006,Bulgaria,1-1,Netherlands,UEFA Euro qualification,Sofia › Bulgaria
Sat Oct 7 2006,Burkina Faso,1-0,Senegal,African Cup of Nations qualification,Ouagadougou › Burkina Faso
Sat Oct 7 2006,Cameroon,3-0,Equatorial Guinea,African Cup of Nations qualification,Yaoundé › Cameroon
Sat Oct 7 2006,Cape Verde,1-0,Guinea,African Cup of Nations qualification,Praia › Cape Verde
Sat Oct 7 2006,Chile,3-2,Peru,Copa del Pacífico,Viña del Mar › Chile
Sat Oct 7 2006,Croatia,7-0,Andorra,UEFA Euro qualification,Zagreb › Croatia
Sat Oct 7 2006,Cyprus,5-2,Republic of Ireland,UEFA Euro qualification,Nicosia › Cyprus
Sat Oct 7 2006,Czech Republic,7-0,San Marino,UEFA Euro qualification,Liberec › Czech Republic
Sat Oct 7 2006,Denmark,0-0,Northern Ireland,UEFA Euro qualification,Copenhagen › Denmark
Sat Oct 7 2006,England,0-0,North Macedonia,UEFA Euro qualification,Manchester › England
Sat Oct 7 2006,Eritrea,0-0,Eswatini,African Cup of Nations qualification,Asmara › Eritrea
Sat Oct 7 2006,Faroe Islands,0-1,Lithuania,UEFA Euro qualification,Tórshavn › Faroe Islands
Sat Oct 7 2006,Germany,2-0,Georgia,Friendly,Rostock › Germany
Sat Oct 7 2006,Greece,1-0,Norway,UEFA Euro qualification,Piraeus › Greece
Sat Oct 7 2006,Guatemala,2-3,Honduras,Friendly,Fort Lauderdale › United States
Sat Oct 7 2006,Hungary,0-1,Turkey,UEFA Euro qualification,Budapest › Hungary
Sat Oct 7 2006,Italy,2-0,Ukraine,UEFA Euro qualification,Rome › Italy
Sat Oct 7 2006,Kazakhstan,0-1,Poland,UEFA Euro qualification,Almaty › Kazakhstan
Sat Oct 7 2006,Latvia,4-0,Iceland,UEFA Euro qualification,Riga › Latvia
Sat Oct 7 2006,Malawi,1-0,Zimbabwe,African Cup of Nations qualification,Blantyre › Malawi
Sat Oct 7 2006,Moldova,2-2,Bosnia and Herzegovina,UEFA Euro qualification,Chişinău › Moldova
Sat Oct 7 2006,Namibia,1-0,Ethiopia,African Cup of Nations qualification,Windhoek › Namibia
Sat Oct 7 2006,Panama,1-0,El Salvador,Friendly,Panama City › Panama
Sat Oct 7 2006,Portugal,3-0,Azerbaijan,UEFA Euro qualification,Porto › Portugal
Sat Oct 7 2006,Romania,3-1,Belarus,UEFA Euro qualification,Bucharest › Romania
Sat Oct 7 2006,Russia,1-1,Israel,UEFA Euro qualification,Moscow › Russia
Sat Oct 7 2006,Scotland,1-0,France,UEFA Euro qualification,Glasgow › Scotland
Sat Oct 7 2006,Serbia,1-0,Belgium,UEFA Euro qualification,Belgrade › Serbia
Sat Oct 7 2006,Seychelles,2-1,Mauritius,African Cup of Nations qualification,Victoria › Seychelles
Sat Oct 7 2006,Slovenia,2-0,Luxembourg,UEFA Euro qualification,Celje › Slovenia
Sat Oct 7 2006,Sweden,2-0,Spain,UEFA Euro qualification,Solna › Sweden
Sat Oct 7 2006,Tunisia,1-0,Sudan,African Cup of Nations qualification,Radès › Tunisia
Sat Oct 7 2006,Wales,1-5,Slovakia,UEFA Euro qualification,Cardiff › Wales
Sun Oct 8 2006,Angola,3-1,Kenya,African Cup of Nations qualification,Luanda › Angola
Sun Oct 8 2006,Benin,2-0,Sierra Leone,African Cup of Nations qualification,Cotonou › Benin
Sun Oct 8 2006,Burundi,3-1,Mauritania,African Cup of Nations qualification,Bujumbura › Burundi
Sun Oct 8 2006,Congo,3-1,Chad,African Cup of Nations qualification,Brazzaville › Congo
Sun Oct 8 2006,Ivory Coast,5-0,Gabon,African Cup of Nations qualification,Abidjan › Ivory Coast
Sun Oct 8 2006,Jamaica,2-1,Canada,Friendly,Kingston › Jamaica
Sun Oct 8 2006,South Korea,1-3,Ghana,Friendly,Seoul › South Korea
Sun Oct 8 2006,Lesotho,0-1,Nigeria,African Cup of Nations qualification,Maseru › Lesotho
Sun Oct 8 2006,Liberia,3-2,Rwanda,African Cup of Nations qualification,Monrovia › Liberia
Sun Oct 8 2006,Libya,1-1,DR Congo,African Cup of Nations qualification,Tripoli › Libya
Sun Oct 8 2006,Mali,1-0,Togo,African Cup of Nations qualification,Bamako › Mali
Sun Oct 8 2006,Mozambique,0-0,Tanzania,African Cup of Nations qualification,Maputo › Mozambique
Sun Oct 8 2006,Niger,0-0,Uganda,African Cup of Nations qualification,Niamey › Niger
Sun Oct 8 2006,Zambia,0-1,South Africa,African Cup of Nations qualification,Lusaka › Zambia
Sun Oct 8 2006,Catalonia,2-2,Basque Country,Friendly,Barcelona › Spain
Tue Oct 10 2006,Brazil,2-1,Ecuador,Friendly,Solna › Sweden
Tue Oct 10 2006,Honduras,2-1,Guatemala,Friendly,Atlanta › United States
Wed Oct 11 2006,Andorra,0-3,North Macedonia,UEFA Euro qualification,Sant Julià de Lòria › Andorra
Wed Oct 11 2006,Australia,2-0,Bahrain,AFC Asian Cup qualification,Sydney › Australia
Wed Oct 11 2006,Austria,2-1,Switzerland,Friendly,Innsbruck › Austria
Wed Oct 11 2006,Bangladesh,0-4,Uzbekistan,AFC Asian Cup qualification,Dhaka › Bangladesh
Wed Oct 11 2006,Belarus,4-2,Slovenia,UEFA Euro qualification,Minsk › Belarus
Wed Oct 11 2006,Belgium,3-0,Azerbaijan,UEFA Euro qualification,Brussels › Belgium
Wed Oct 11 2006,Bosnia and Herzegovina,0-4,Greece,UEFA Euro qualification,Zenica › Bosnia and Herzegovina
Wed Oct 11 2006,Croatia,2-0,England,UEFA Euro qualification,Zagreb › Croatia
Wed Oct 11 2006,France,5-0,Faroe Islands,UEFA Euro qualification,Montbéliard › France
Wed Oct 11 2006,Georgia,1-3,Italy,UEFA Euro qualification,Tbilisi › Georgia
Wed Oct 11 2006,Iceland,1-2,Sweden,UEFA Euro qualification,Reykjavík › Iceland
Wed Oct 11 2006,India,0-3,Japan,AFC Asian Cup qualification,Bangalore › India
Wed Oct 11 2006,Iraq,4-2,Singapore,AFC Asian Cup qualification,Al Ain › United Arab Emirates
Wed Oct 11 2006,Republic of Ireland,1-1,Czech Republic,UEFA Euro qualification,Dublin › Republic of Ireland
Wed Oct 11 2006,Kazakhstan,0-2,Finland,UEFA Euro qualification,Almaty › Kazakhstan
Wed Oct 11 2006,South Korea,1-1,Syria,AFC Asian Cup qualification,Seoul › South Korea
Wed Oct 11 2006,Kuwait,1-0,Lithuania,Friendly,Kuwait City › Kuwait
Wed Oct 11 2006,Liechtenstein,0-4,Denmark,UEFA Euro qualification,Vaduz › Liechtenstein
Wed Oct 11 2006,Luxembourg,0-1,Bulgaria,UEFA Euro qualification,Luxembourg › Luxembourg
Wed Oct 11 2006,Malta,2-1,Hungary,UEFA Euro qualification,Attard › Malta
Wed Oct 11 2006,Netherlands,2-1,Albania,UEFA Euro qualification,Amsterdam › Netherlands
Wed Oct 11 2006,Northern Ireland,1-0,Latvia,UEFA Euro qualification,Belfast › Northern Ireland
Wed Oct 11 2006,Oman,2-1,United Arab Emirates,AFC Asian Cup qualification,Muscat › Oman
Wed Oct 11 2006,Pakistan,0-3,Jordan,AFC Asian Cup qualification,Lahore › Pakistan
Wed Oct 11 2006,Palestine,0-2,China PR,AFC Asian Cup qualification,Amman › Jordan
Wed Oct 11 2006,Peru,0-1,Chile,Copa del Pacífico,Tacna › Peru
Wed Oct 11 2006,Poland,2-1,Portugal,UEFA Euro qualification,Chorzów › Poland
Wed Oct 11 2006,Qatar,2-0,Hong Kong,AFC Asian Cup qualification,Doha › Qatar
Wed Oct 11 2006,Russia,2-0,Estonia,UEFA Euro qualification,St. Petersburg › Russia
Wed Oct 11 2006,Saudi Arabia,5-0,Yemen,AFC Asian Cup qualification,Jeddah › Saudi Arabia
Wed Oct 11 2006,Serbia,3-0,Armenia,UEFA Euro qualification,Belgrade › Serbia
Wed Oct 11 2006,Slovakia,1-4,Germany,UEFA Euro qualification,Bratislava › Slovakia
Wed Oct 11 2006,Spain,2-1,Argentina,Friendly,Murcia › Spain
Wed Oct 11 2006,Trinidad and Tobago,2-1,Panama,Friendly,Port of Spain › Trinidad and Tobago
Wed Oct 11 2006,Turkey,5-0,Moldova,UEFA Euro qualification,Frankfurt am Main › Germany
Wed Oct 11 2006,Ukraine,2-0,Scotland,UEFA Euro qualification,Kyïv › Ukraine
Wed Oct 11 2006,Wales,3-1,Cyprus,UEFA Euro qualification,Cardiff › Wales
Tue Oct 17 2006,Haiti,0-0,Cuba,Friendly,Port-au-Prince › Haiti
Wed Oct 18 2006,Uruguay,4-0,Venezuela,Friendly,Montevideo › Uruguay
Thu Oct 19 2006,Haiti,0-1,Cuba,Friendly,Cap-Haïtien › Haiti
Sat Oct 21 2006,Zambia,2-0,Angola,COSAFA Cup,Lusaka › Zambia
Sun Oct 22 2006,Saint Vincent and the Grenadines,1-1,Martinique,Friendly,Kingstown › Saint Vincent and the Grenadines
Fri Nov 3 2006,Antigua and Barbuda,1-1,Grenada,Friendly,Kingstown › Saint Vincent and the Grenadines
Sun Nov 5 2006,Barbados,2-2,Grenada,Friendly,Black Rock › Barbados
Wed Nov 8 2006,Haiti,1-2,Cuba,CFU Caribbean Cup qualification,Fort-de-France › Martinique
Wed Nov 8 2006,Martinique,1-0,Suriname,CFU Caribbean Cup qualification,Fort-de-France › Martinique
Wed Nov 8 2006,Oman,1-1,Bahrain,Friendly,Muscat › Oman
Wed Nov 8 2006,Saudi Arabia,2-1,Jordan,Friendly,Riyadh › Saudi Arabia
Thu Nov 9 2006,Kuwait,10-0,Chinese Taipei,Friendly,Al Ain › United Arab Emirates
Fri Nov 10 2006,Cuba,3-1,Suriname,CFU Caribbean Cup qualification,Fort-de-France › Martinique
Fri Nov 10 2006,Martinique,1-0,Haiti,CFU Caribbean Cup qualification,Fort-de-France › Martinique
Sat Nov 11 2006,Singapore,1-2,Indonesia,Friendly,Singapore › Singapore
Sun Nov 12 2006,Haiti,1-1,Suriname,CFU Caribbean Cup qualification,Fort-de-France › Martinique
Sun Nov 12 2006,Martinique,0-0,Cuba,CFU Caribbean Cup qualification,Fort-de-France › Martinique
Sun Nov 12 2006,Philippines,1-2,Laos,AFF Championship,Bacolod › Philippines
Tue Nov 14 2006,Australia,1-1,Ghana,Friendly,London › England
Tue Nov 14 2006,Cambodia,2-2,Laos,AFF Championship,Bacolod › Philippines
Tue Nov 14 2006,Mali,1-0,Congo,Friendly,La Courneuve › France
Tue Nov 14 2006,Philippines,7-0,East Timor,AFF Championship,Bacolod › Philippines
Tue Nov 14 2006,Wales,4-0,Liechtenstein,Friendly,Wrexham › Wales
Wed Nov 15 2006,Algeria,1-2,Burkina Faso,Friendly,Aix-en-Provence › France
Wed Nov 15 2006,Austria,4-1,Trinidad and Tobago,Friendly,Vienna › Austria
Wed Nov 15 2006,Bahrain,2-1,Kuwait,AFC Asian Cup qualification,Riffa › Bahrain
Wed Nov 15 2006,Belgium,0-1,Poland,UEFA Euro qualification,Brussels › Belgium
Wed Nov 15 2006,Bolivia,4-1,El Salvador,Friendly,La Paz › Bolivia
Wed Nov 15 2006,Botswana,1-0,Eswatini,Friendly,Gaborone › Botswana
Wed Nov 15 2006,Chile,3-2,Paraguay,Friendly,Viña del Mar › Chile
Wed Nov 15 2006,China PR,1-1,Iraq,AFC Asian Cup qualification,Changsha › China PR
Wed Nov 15 2006,Cyprus,1-1,Germany,UEFA Euro qualification,Nicosia › Cyprus
Wed Nov 15 2006,Czech Republic,1-1,Denmark,Friendly,Prague › Czech Republic
Wed Nov 15 2006,Egypt,1-0,South Africa,Friendly,Brentford › England
Wed Nov 15 2006,Estonia,2-1,Belarus,Friendly,Tallinn › Estonia
Wed Nov 15 2006,Finland,1-0,Armenia,UEFA Euro qualification,Helsinki › Finland
Wed Nov 15 2006,France,1-0,Greece,Friendly,Saint-Denis › France
Wed Nov 15 2006,Georgia,2-0,Uruguay,Friendly,Tbilisi › Georgia
Wed Nov 15 2006,Hong Kong,2-0,Bangladesh,AFC Asian Cup qualification,Kowloon › Hong Kong
Wed Nov 15 2006,Hungary,1-0,Canada,Friendly,Székesfehérvár › Hungary
Wed Nov 15 2006,Iran,2-0,South Korea,AFC Asian Cup qualification,Teheran › Iran
Wed Nov 15 2006,Republic of Ireland,5-0,San Marino,UEFA Euro qualification,Dublin › Republic of Ireland
Wed Nov 15 2006,Israel,3-4,Croatia,UEFA Euro qualification,Ramat-Gan › Israel
Wed Nov 15 2006,Italy,1-1,Turkey,Friendly,Bergamo › Italy
Wed Nov 15 2006,Ivory Coast,1-0,Sweden,Friendly,Le Mans › France
Wed Nov 15 2006,Jamaica,1-1,Peru,Friendly,Kingston › Jamaica
Wed Nov 15 2006,Japan,3-1,Saudi Arabia,AFC Asian Cup qualification,Sapporo › Japan
Wed Nov 15 2006,Jordan,3-0,Oman,AFC Asian Cup qualification,Amman › Jordan
Wed Nov 15 2006,Luxembourg,0-0,Togo,Friendly,Luxembourg › Luxembourg
Wed Nov 15 2006,North Macedonia,0-2,Russia,UEFA Euro qualification,Skopje › North Macedonia
Wed Nov 15 2006,Malta,1-4,Lithuania,Friendly,Attard › Malta
Wed Nov 15 2006,Morocco,6-0,Gabon,Friendly,Rabat › Morocco
Wed Nov 15 2006,Netherlands,1-1,England,Friendly,Amsterdam › Netherlands
Wed Nov 15 2006,Portugal,3-0,Kazakhstan,UEFA Euro qualification,Coimbra › Portugal
Wed Nov 15 2006,Serbia,1-1,Norway,Friendly,Belgrade › Serbia
Wed Nov 15 2006,Slovakia,3-1,Bulgaria,Friendly,Žilina › Slovakia
Wed Nov 15 2006,Spain,0-1,Romania,Friendly,Cádiz › Spain
Wed Nov 15 2006,Switzerland,1-2,Brazil,Friendly,Basel › Switzerland
Wed Nov 15 2006,Syria,3-0,Chinese Taipei,AFC Asian Cup qualification,Damascus › Syria
Wed Nov 15 2006,Tunisia,2-0,Libya,Friendly,Tunis › Tunisia
Wed Nov 15 2006,United Arab Emirates,3-2,Pakistan,AFC Asian Cup qualification,Abu Dhabi › United Arab Emirates
Wed Nov 15 2006,Uzbekistan,2-0,Qatar,AFC Asian Cup qualification,Tashkent › Uzbekistan
Wed Nov 15 2006,Venezuela,2-1,Guatemala,Friendly,Caracas › Venezuela
Wed Nov 15 2006,Yemen,2-1,India,AFC Asian Cup qualification,Sana'a › Yemen
Wed Nov 15 2006,Zimbabwe,3-2,Namibia,Friendly,Harare › Zimbabwe
Thu Nov 16 2006,Laos,3-2,East Timor,AFF Championship,Bacolod › Philippines
Sat Nov 18 2006,Philippines,1-0,Cambodia,AFF Championship,Bacolod › Philippines
Sat Nov 18 2006,Tanzania,1-1,Angola,Friendly,Dar es Salaam › Tanzania
Sun Nov 19 2006,Barbados,2-1,Bahamas,CFU Caribbean Cup qualification,Bridgetown › Barbados
Sun Nov 19 2006,Panama,1-2,Peru,Friendly,Panama City › Panama
Sun Nov 19 2006,Găgăuzia,0-2,Greenland,ELF Cup,Kyrenia › Northern Cyprus
Sun Nov 19 2006,Kyrgyzstan,0-1,Zanzibar,ELF Cup,Kyrenia › Northern Cyprus
Sun Nov 19 2006,Tibet,0-3,Tajikistan,ELF Cup,Güzelyurt › Northern Cyprus
Sun Nov 19 2006,Crimea,0-5,Northern Cyprus,ELF Cup,Lefkoşa › Northern Cyprus
Mon Nov 20 2006,Cambodia,4-1,East Timor,AFF Championship,Bacolod › Philippines
Mon Nov 20 2006,Occitania,0-7,Sápmi,Viva World Cup,Costebelle › France
Mon Nov 20 2006,Găgăuzia,1-6,Kyrgyzstan,ELF Cup,Gazimağusa › Northern Cyprus
Mon Nov 20 2006,Greenland,1-1,Zanzibar,ELF Cup,Gazimağusa › Northern Cyprus
Mon Nov 20 2006,Tibet,0-1,Crimea,ELF Cup,Güzelyurt › Northern Cyprus
Mon Nov 20 2006,Northern Cyprus,5-1,Tajikistan,ELF Cup,Güzelyurt › Northern Cyprus
Tue Nov 21 2006,Bahamas,0-4,Bermuda,CFU Caribbean Cup qualification,Bridgetown › Barbados
Tue Nov 21 2006,Occitania,2-3,Monaco,Viva World Cup,Hyères › France
Tue Nov 21 2006,Greenland,0-1,Kyrgyzstan,ELF Cup,Kyrenia › Northern Cyprus
Tue Nov 21 2006,Găgăuzia,1-1,Zanzibar,ELF Cup,Kyrenia › Northern Cyprus
Tue Nov 21 2006,Tajikistan,1-2,Crimea,ELF Cup,Gazimağusa › Northern Cyprus
Tue Nov 21 2006,Northern Cyprus,10-0,Tibet,ELF Cup,Gazimağusa › Northern Cyprus
Thu Nov 23 2006,Barbados,1-1,Bermuda,CFU Caribbean Cup qualification,Bridgetown › Barbados
Thu Nov 23 2006,Sápmi,14-0,Monaco,Viva World Cup,Hyères › France
Thu Nov 23 2006,Kyrgyzstan,2-3,Crimea,ELF Cup,Lefkoşa › Northern Cyprus
Thu Nov 23 2006,Northern Cyprus,5-0,Zanzibar,ELF Cup,Lefkoşa › Northern Cyprus
Fri Nov 24 2006,Dominican Republic,0-3,Guadeloupe,CFU Caribbean Cup qualification,Georgetown › Guyana
Fri Nov 24 2006,Guyana,6-0,Antigua and Barbuda,CFU Caribbean Cup qualification,Georgetown › Guyana
Fri Nov 24 2006,Sápmi,21-1,Monaco,Viva World Cup,Hyères › France
Sat Nov 25 2006,Ethiopia,1-2,Tanzania,CECAFA Cup,Addis Abeba › Ethiopia
Sat Nov 25 2006,Kyrgyzstan,2-2,Zanzibar,ELF Cup,Lefkoşa › Northern Cyprus
Sat Nov 25 2006,Northern Cyprus,3-1,Crimea,ELF Cup,Lefkoşa › Northern Cyprus
Sun Nov 26 2006,Burundi,3-2,Zambia,CECAFA Cup,Addis Abeba › Ethiopia
Sun Nov 26 2006,Djibouti,0-3,Malawi,CECAFA Cup,Addis Abeba › Ethiopia
Sun Nov 26 2006,Dominican Republic,2-0,Antigua and Barbuda,CFU Caribbean Cup qualification,Georgetown › Guyana
Sun Nov 26 2006,Guyana,3-2,Guadeloupe,CFU Caribbean Cup qualification,Georgetown › Guyana
Mon Nov 27 2006,Somalia,0-3,Rwanda,CECAFA Cup,Addis Abeba › Ethiopia
Mon Nov 27 2006,Sudan,1-2,Uganda,CECAFA Cup,Addis Abeba › Ethiopia
Tue Nov 28 2006,Antigua and Barbuda,1-3,Guadeloupe,CFU Caribbean Cup qualification,Georgetown › Guyana
Tue Nov 28 2006,Ethiopia,4-0,Djibouti,CECAFA Cup,Addis Abeba › Ethiopia
Tue Nov 28 2006,Guyana,4-0,Dominican Republic,CFU Caribbean Cup qualification,Georgetown › Guyana
Tue Nov 28 2006,Malawi,1-2,Tanzania,CECAFA Cup,Addis Abeba › Ethiopia
Wed Nov 29 2006,El Salvador,0-0,Panama,Friendly,San Salvador › El Salvador
Wed Nov 29 2006,Zanzibar,0-0,Burundi,CECAFA Cup,Addis Abeba › Ethiopia
Thu Nov 30 2006,Rwanda,0-1,Uganda,CECAFA Cup,Addis Abeba › Ethiopia
Thu Nov 30 2006,Somalia,0-3,Sudan,CECAFA Cup,Addis Abeba › Ethiopia
Fri Dec 1 2006,Ethiopia,1-0,Malawi,CECAFA Cup,Addis Abeba › Ethiopia
Fri Dec 1 2006,Tanzania,3-0,Djibouti,CECAFA Cup,Addis Abeba › Ethiopia
Sat Dec 2 2006,Zambia,4-0,Zanzibar,CECAFA Cup,Addis Abeba › Ethiopia
Sun Dec 3 2006,Sudan,0-0,Rwanda,CECAFA Cup,Addis Abeba › Ethiopia
Sun Dec 3 2006,Uganda,2-0,Somalia,CECAFA Cup,Addis Abeba › Ethiopia
Tue Dec 5 2006,Ethiopia,0-1,Zambia,CECAFA Cup,Addis Abeba › Ethiopia
Tue Dec 5 2006,Tanzania,1-2,Rwanda,CECAFA Cup,Addis Abeba › Ethiopia
Wed Dec 6 2006,Burundi,0-1,Sudan,CECAFA Cup,Addis Abeba › Ethiopia
Wed Dec 6 2006,Uganda,0-0,Malawi,CECAFA Cup,Addis Abeba › Ethiopia
Wed Dec 6 2006,United Arab Emirates,2-5,Poland,Friendly,Abu Dhabi › United Arab Emirates
Fri Dec 8 2006,Rwanda,0-1,Zambia,CECAFA Cup,Addis Abeba › Ethiopia
Fri Dec 8 2006,Uganda,2-2,Sudan,CECAFA Cup,Addis Abeba › Ethiopia
Sat Dec 9 2006,Tanzania,2-0,DR Congo,Friendly,Dar es Salaam › Tanzania
Sat Dec 9 2006,Silesia,1-1,Poland,Friendly,Chorzów › Poland
Sun Dec 10 2006,Rwanda,0-0,Uganda,CECAFA Cup,Addis Abeba › Ethiopia
Sun Dec 10 2006,United Arab Emirates,1-2,Slovakia,Friendly,Abu Dhabi › United Arab Emirates
Sun Dec 10 2006,Zambia,0-0,Sudan,CECAFA Cup,Addis Abeba › Ethiopia
Thu Dec 14 2006,Yemen,2-0,Comoros,UAFA Cup qualification,Sana'a › Yemen
Fri Dec 15 2006,Réunion,3-1,Mayotte,Friendly,Saint-Denis › Réunion
Sun Dec 17 2006,Djibouti,2-4,Comoros,UAFA Cup qualification,Sana'a › Yemen
Wed Dec 20 2006,Yemen,4-1,Djibouti,UAFA Cup qualification,Sana'a › Yemen
Thu Dec 21 2006,Lebanon,0-0,Mauritania,UAFA Cup qualification,Beirut › Lebanon
Thu Dec 21 2006,Sudan,6-1,Somalia,UAFA Cup qualification,Beirut › Lebanon
Sun Dec 24 2006,Lebanon,4-0,Somalia,UAFA Cup qualification,Beirut › Lebanon
Sun Dec 24 2006,Singapore,0-0,Kazakhstan,King's Cup,Bangkok › Thailand
Sun Dec 24 2006,Sudan,2-0,Mauritania,UAFA Cup qualification,Beirut › Lebanon
Sun Dec 24 2006,Thailand,2-1,Vietnam,King's Cup,Bangkok › Thailand
Tue Dec 26 2006,Thailand,2-0,Singapore,King's Cup,Bangkok › Thailand
Tue Dec 26 2006,Vietnam,2-1,Kazakhstan,King's Cup,Bangkok › Thailand
Wed Dec 27 2006,Lebanon,0-0,Sudan,UAFA Cup qualification,Beirut › Lebanon
Wed Dec 27 2006,Somalia,2-8,Mauritania,UAFA Cup qualification,Beirut › Lebanon
Wed Dec 27 2006,Basque Country,4-0,Serbia,Friendly,Bilbao › Spain
Thu Dec 28 2006,Martinique,2-2,Saint Vincent and the Grenadines,Friendly,Saint-Joseph › Martinique
Thu Dec 28 2006,Singapore,2-3,Vietnam,King's Cup,Bangkok › Thailand
Thu Dec 28 2006,Thailand,2-2,Kazakhstan,King's Cup,Bangkok › Thailand
Thu Dec 28 2006,Galicia,1-1,Ecuador,Friendly,La Coruña › Spain
Sat Dec 30 2006,Martinique,1-1,Saint Vincent and the Grenadines,Friendly,Sainte-Marie › Martinique
Sat Dec 30 2006,Thailand,3-1,Vietnam,King's Cup,Bangkok › Thailand
